"ID","preco","nrQuartos","nrWC","Sala_estar_m2","lote_m2","nrAndares","vista","condicao","piso_m2","arrecadacao_m2","Ano_construcao","Ano_renovacao"
"3692","492650","4","  1.75 ","49","881","  1.00 ","0","3","148","160","1967","2011"
"3693","383962","4","  2.50 ","63","630","  2.00 ","0","3","243","0","2001","0"
"3694","950000","4","  2.50 ","85","691","  2.50 ","0","3","330","0","2007","0"
"3695","457000","3","  2.50 ","28","120","  2.00 ","0","3","91","70","2008","0"
"3697","882566","4","  2.50 ","83","474","  3.00 ","0","3","320","0","2014","0"
"3698","963000","4","  3.25 ","82","773","  2.00 ","0","3","318","0","2007","0"
"3700","2065000","4","  3.75 ","101","717","  2.00 ","0","3","392","0","2013","1923"
"3701","800000","3","  3.50 ","89","19916","  2.00 ","0","3","318","100","1993","0"
"3702","314500","3","  2.00 ","48","1197","  1.00 ","0","3","185","0","1993","0"
"3703","530000","3","  2.50 ","85","3553","  2.00 ","2","4","293","133","1989","0"
"3704","650000","4","  2.50 ","78","4207","  2.00 ","0","3","302","0","2004","2003"
"3705","349500","3","  2.00 ","30","324","  1.00 ","0","3","114","0","1963","2008"
"3706","1198000","4","  3.50 ","79","347","  2.50 ","0","3","251","203","2008","0"
"3707","165050","3","  1.00 ","28","766","  1.00 ","0","3","108","0","1959","1989"
"3708","580000","3","  2.50 ","51","990","  2.00 ","2","3","198","0","1978","0"
"3709","330000","3","  2.50 ","39","1018","  1.00 ","0","3","97","200","1959","1989"
"3710","875000","5","  3.50 ","89","745","  2.00 ","0","3","346","0","2001","0"
"3712","445000","4","  2.50 ","53","3787","  2.00 ","0","3","205","0","1994","0"
"3714","219950","3","  1.50 ","38","838","  1.00 ","0","4","146","0","1967","0"
"3715","691500","4","  2.50 ","60","648","  2.00 ","0","3","234","0","1962","2002"
"3716","459500","2","  1.00 ","29","344","  1.00 ","0","3","77","133","1929","0"
"3717","955500","4","  1.75 ","49","457","  1.50 ","0","3","192","0","1914","1993"
"3718","328950","4","  1.75 ","59","808","  1.00 ","0","5","117","417","1978","0"
"3719","307000","3","  1.00 ","27","540","  1.50 ","0","3","104","0","1927","2011"
"3720","382500","3","  1.75 ","24","810","  1.00 ","0","4","94","0","1967","0"
"3721","1150000","4","  2.50 ","78","938","  2.00 ","0","3","301","0","1996","0"
"3722","1297000","6","  2.75 ","61","848","  2.00 ","0","5","226","40","1900","0"
"3723","478000","3","  2.25 ","38","351","  2.00 ","0","3","148","0","1994","0"
"3724","260000","2","  1.00 ","18","712","  1.00 ","0","4","69","0","1948","0"
"3725","850000","4","  3.25 ","101","10148","  1.00 ","0","3","198","717","2006","0"
"3727","540000","3","  1.75 ","48","862","  1.00 ","0","3","126","217","1984","0"
"3729","507500","3","  1.75 ","46","863","  1.00 ","0","3","107","267","1977","2004"
"3730","3800000","5","  5.50 ","164","3856","  1.00 ","2","4","389","910","1978","2000"
"3732","485000","3","  2.25 ","57","4312","  2.00 ","0","3","188","117","1991","0"
"3733","695000","3","  2.50 ","61","4622","  2.00 ","0","3","236","0","1998","2006"
"3735","345000","2","  1.00 ","25","700","  1.00 ","0","3","97","0","1955","2005"
"3737","450000","3","  1.75 ","33","1240","  1.00 ","0","3","126","0","1963","2008"
"3738","515000","3","  2.50 ","47","648","  2.00 ","0","3","181","0","1994","0"
"3739","1014250","3","  1.00 ","38","1157","  1.50 ","0","5","135","47","1920","0"
"3740","739900","5","  2.50 ","76","453","  2.00 ","0","3","296","0","2004","2003"
"3741","600000","2","  2.50 ","58","1339","  2.00 ","0","3","226","0","1990","2009"
"3742","370000","2","  1.00 ","20","545","  1.00 ","0","3","77","0","1952","2008"
"3744","510000","3","  1.75 ","41","632","  2.00 ","0","3","158","0","1934","1978"
"3745","425000","3","  1.50 ","30","1725","  1.00 ","0","3","117","0","1964","2000"
"3746","1080000","3","  2.75 ","90","649","  2.00 ","1","3","293","210","1967","2010"
"3747","337000","3","  2.25 ","34","85","  3.00 ","0","3","131","0","2006","0"
"3748","563000","4","  1.00 ","33","304","  1.50 ","0","5","127","0","1911","1984"
"3749","1695000","4","  2.75 ","88","981","  2.00 ","2","5","276","233","1924","1956"
"3750","245000","3","  2.00 ","28","366","  1.50 ","0","5","107","0","1907","0"
"3752","695000","3","  2.00 ","58","367","  1.50 ","0","5","151","273","1922","1956"
"3753","402500","2","  1.00 ","19","205","  1.00 ","0","5","72","0","1946","0"
"3754","435000","3","  2.50 ","59","1210","  2.00 ","0","3","228","0","1993","0"
"3755","660000","3","  2.00 ","60","2565","  1.00 ","0","3","177","200","1983","2009"
"3756","300000","3","  2.75 ","49","866","  1.00 ","0","3","121","250","1987","2000"
"3757","600000","5","  2.25 ","69","700","  1.00 ","0","3","142","467","1960","2012"
"3758","205000","3","  1.75 ","27","742","  1.00 ","0","3","105","0","1981","2013"
"3759","357500","3","  3.50 ","48","459","  2.00 ","0","3","187","0","2004","2003"
"3760","1110000","5","  3.25 ","78","360","  2.00 ","0","4","226","280","1997","0"
"3761","332888","2","  2.50 ","24","93","  2.00 ","0","3","86","33","2007","0"
"3763","515000","2","  1.00 ","24","450","  1.00 ","0","5","95","0","1907","0"
"3764","392000","5","  2.25 ","87","2923","  1.50 ","0","3","202","500","1958","2004"
"3765","485000","4","  1.75 ","33","369","  2.00 ","0","3","129","0","1900","2005"
"3766","217500","3","  1.75 ","33","859","  1.00 ","0","4","126","0","1984","0"
"3767","502000","3","  2.25 ","37","4105","  2.00 ","0","4","144","0","1983","0"
"3768","820000","3","  2.25 ","67","878","  2.00 ","0","3","259","0","1989","0"
"3769","1640000","3","  3.25 ","73","490","  2.00 ","3","4","202","300","1913","0"
"3770","102500","2","  1.00 ","19","389","  1.00 ","0","3","74","0","1937","1999"
"3771","925000","5","  5.50 ","121","1137","  2.00 ","2","3","467","0","2001","0"
"3772","540000","4","  2.50 ","51","913","  1.00 ","0","4","106","333","1968","0"
"3773","600000","2","  1.00 ","21","180","  1.50 ","0","3","82","0","1900","2005"
"3774","406000","4","  1.00 ","37","763","  1.50 ","2","4","142","0","1928","0"
"3775","620000","4","  3.00 ","49","569","  1.00 ","0","5","130","230","1948","1985"
"3776","1060000","4","  2.50 ","106","1441","  2.00 ","2","3","411","0","1990","2009"
"3777","401000","3","  2.00 ","29","1005","  1.00 ","0","3","90","80","1984","0"
"3778","725000","3","  1.75 ","43","540","  2.00 ","2","4","167","0","1959","0"
"3779","276000","1","  0.75 ","9","162","  1.00 ","0","5","33","0","1923","0"
"3780","500000","5","  3.25 ","73","1088","  2.00 ","0","3","196","317","1975","0"
"3781","375000","3","  1.75 ","59","3164","  1.00 ","0","4","162","243","1977","0"
"3783","260000","3","  2.25 ","45","871","  1.00 ","0","4","117","207","1961","2001"
"3784","1565000","4","  2.75 ","69","1148","  1.50 ","1","4","192","280","1918","1986"
"3785","431000","4","  2.50 ","53","548","  2.00 ","0","3","207","0","2001","0"
"3786","321000","4","  2.50 ","43","864","  2.00 ","0","3","165","0","2003","0"
"3787","433000","4","  1.50 ","36","455","  1.00 ","0","4","106","123","1963","0"
"3788","920000","4","  3.50 ","95","960","  2.00 ","0","3","367","0","2005","0"
"3789","482000","3","  2.25 ","40","1934","  2.00 ","0","3","154","0","1989","0"
"3790","712000","3","  2.50 ","55","368","  2.00 ","0","3","214","0","2002","0"
"3791","505000","4","  2.75 ","51","880","  1.00 ","0","4","99","367","1962","0"
"3792","2367000","3","  2.25 ","82","1571","  1.00 ","3","3","166","563","1930","1993"
"3793","452000","3","  1.75 ","26","811","  1.00 ","0","4","100","0","1966","0"
"3794","581000","4","  1.00 ","38","231","  1.50 ","0","3","147","0","1921","2000"
"3795","952500","4","  1.50 ","59","455","  2.00 ","0","4","230","0","1910","0"
"3796","808000","4","  2.25 ","58","798","  2.00 ","0","4","225","0","1987","0"
"3797","476000","4","  3.00 ","67","620","  1.00 ","0","3","143","433","1945","2013"
"3798","535000","4","  1.75 ","33","450","  1.50 ","0","4","128","0","1945","0"
"3799","1356925","4","  3.50 ","99","522","  2.00 ","3","5","285","367","1937","0"
"3802","399895","4","  2.50 ","63","405","  2.00 ","0","3","243","0","2014","0"
"3803","825000","4","  2.75 ","93","597","  2.00 ","0","3","359","0","2003","0"
"3804","300000","4","  2.50 ","54","344","  2.00 ","0","3","207","0","2006","0"
"3805","640000","2","  2.25 ","36","87","  3.00 ","0","3","139","0","2007","0"
"3806","460000","3","  2.50 ","34","95","  2.00 ","0","3","85","170","2008","0"
"3807","525000","2","  2.50 ","27","131","  2.00 ","0","3","94","40","2012","1912"
"3808","499990","4","  2.75 ","68","570","  2.00 ","0","3","262","0","2013","1923"
"3809","1020000","4","  3.50 ","88","765","  2.00 ","0","3","339","0","2008","0"
"3810","675000","5","  2.25 ","67","927","  1.00 ","0","3","131","483","1985","0"
"3811","512031","3","  1.75 ","36","270","  1.00 ","2","3","69","257","1920","1979"
"3812","310000","2","  1.00 ","16","270","  1.00 ","0","4","63","0","1918","1974"
"3813","1075000","3","  2.50 ","76","927","  1.00 ","0","3","151","533","1970","2014"
"3814","255000","4","  2.00 ","56","806","  1.00 ","0","3","129","333","1960","2012"
"3815","435000","3","  2.50 ","44","719","  2.00 ","0","3","171","0","1993","0"
"3816","453000","3","  2.00 ","39","1355","  1.00 ","0","3","113","133","1983","2009"
"3817","260000","4","  2.00 ","38","719","  2.00 ","0","4","146","0","1975","0"
"3818","659000","4","  2.00 ","49","972","  1.00 ","0","4","188","0","1951","1999"
"3819","223000","3","  2.00 ","26","651","  1.00 ","0","4","100","0","1991","0"
"3820","851000","5","  3.25 ","87","881","  2.00 ","0","3","230","403","1984","0"
"3821","605000","3","  2.25 ","48","1092","  1.00 ","0","4","138","183","1973","0"
"3822","895000","4","  2.25 ","45","536","  1.00 ","0","3","120","207","1947","2012"
"3823","519000","5","  2.25 ","60","1175","  1.00 ","1","3","132","367","1950","1992"
"3824","535000","3","  1.75 ","54","1093","  1.00 ","0","3","125","313","1983","2009"
"3825","489000","3","  3.00 ","86","934","  2.00 ","0","3","333","0","1982","0"
"3826","250000","3","  2.25 ","45","696","  1.00 ","0","3","137","133","1965","1993"
"3827","580000","3","  2.25 ","44","356","  1.50 ","0","3","108","233","1905","2010"
"3828","1038000","4","  1.75 ","33","1197","  1.00 ","0","4","130","0","1967","0"
"3829","605000","4","  2.25 ","68","4391","  1.00 ","0","5","137","473","1961","0"
"3830","599950","4","  3.50 ","58","277","  2.00 ","0","3","163","230","2008","0"
"3831","700000","3","  2.50 ","58","2150","  2.00 ","0","3","224","0","1993","0"
"3832","480000","3","  2.00 ","34","905","  1.00 ","0","4","132","0","1956","0"
"3833","329950","4","  2.50 ","49","410","  2.00 ","0","3","191","0","2002","0"
"3834","250000","3","  1.75 ","28","2232","  1.00 ","0","3","108","0","1984","0"
"3835","345000","5","  2.50 ","57","629","  2.00 ","0","3","221","0","2002","0"
"3836","175000","4","  2.50 ","41","540","  2.00 ","0","3","160","0","1991","0"
"3837","185000","5","  1.00 ","37","603","  1.50 ","0","3","98","167","1942","1999"
"3838","411000","4","  2.00 ","55","6900","  2.00 ","0","4","213","0","1978","2000"
"3839","690000","3","  1.50 ","41","360","  2.00 ","0","3","158","0","1922","2008"
"3840","265000","4","  3.00 ","45","735","  1.00 ","0","4","175","0","1948","0"
"3841","720000","4","  3.00 ","82","1109","  1.50 ","0","4","196","457","1990","0"
"3842","256000","4","  2.50 ","48","521","  2.00 ","0","3","185","0","2002","0"
"3843","255000","4","  2.25 ","39","286","  2.00 ","0","3","151","0","2002","0"
"3844","540000","3","  2.25 ","31","162","  2.00 ","0","3","119","0","1994","0"
"3845","481015","3","  2.25 ","36","496","  2.00 ","0","3","140","0","1987","2000"
"3846","575000","3","  1.75 ","62","776","  1.00 ","0","5","143","363","1974","0"
"3847","339950","3","  2.50 ","56","3064","  1.00 ","0","3","166","183","1984","0"
"3848","475000","4","  2.50 ","47","653","  2.00 ","0","4","184","0","1963","0"
"3849","732000","3","  3.75 ","62","587","  2.50 ","4","4","182","217","1977","0"
"3851","389000","4","  1.75 ","56","693","  1.50 ","0","4","135","300","1927","0"
"3852","645000","3","  1.75 ","53","1032","  1.00 ","0","4","123","300","1956","0"
"3854","550000","4","  2.75 ","50","450","  1.00 ","0","3","129","243","1987","2000"
"3855","305000","2","  1.00 ","50","1166","  1.00 ","0","3","122","267","1968","1997"
"3856","782000","2","  1.50 ","36","324","  1.50 ","2","4","119","83","1906","1990"
"3857","545000","3","  2.00 ","31","648","  1.50 ","0","4","121","0","1923","0"
"3858","394500","4","  2.50 ","70","544","  2.00 ","0","3","270","0","2004","2003"
"3859","600000","5","  2.00 ","51","816","  1.00 ","0","5","100","360","1965","0"
"3860","1300000","4","  1.75 ","61","1944","  1.00 ","0","4","235","0","1966","0"
"3861","300000","2","  1.00 ","23","1073","  1.00 ","0","3","91","0","1947","2012"
"3862","330000","4","  2.50 ","49","548","  2.00 ","0","3","189","0","2003","0"
"3863","723000","4","  2.25 ","56","427","  1.50 ","0","3","147","267","1928","1954"
"3864","2271150","4","  3.25 ","94","1702","  1.00 ","0","4","364","0","1954","1979"
"3865","480000","5","  2.50 ","50","696","  2.00 ","0","3","194","0","1998","2006"
"3866","496000","2","  1.00 ","21","833","  1.00 ","0","3","81","0","1946","0"
"3867","625000","3","  3.00 ","42","148","  3.00 ","0","3","139","93","2006","0"
"3868","475000","4","  2.00 ","49","1212","  1.00 ","0","5","95","350","1962","0"
"3869","275250","3","  2.25 ","35","648","  2.00 ","0","4","137","0","1992","0"
"3870","253000","2","  1.00 ","30","642","  1.00 ","0","4","85","123","1980","0"
"3871","630000","4","  2.50 ","51","889","  1.00 ","0","4","127","260","1979","0"
"3872","660500","5","  2.50 ","69","495","  1.50 ","0","5","155","410","1918","0"
"3873","262000","5","  1.00 ","43","702","  1.00 ","0","3","142","97","1962","2003"
"3874","2147500","3","  3.50 ","108","495","  2.00 ","4","5","274","540","1909","1988"
"3875","552000","3","  2.50 ","43","891","  1.00 ","0","3","166","0","1978","0"
"3876","1411600","2","  2.50 ","74","846","  2.00 ","4","5","235","190","1985","0"
"3877","736000","2","  1.00 ","35","360","  1.00 ","0","3","99","133","1933","0"
"3878","355000","3","  1.75 ","40","667","  1.50 ","0","3","156","0","1954","2005"
"3879","305000","3","  1.00 ","37","668","  1.00 ","0","3","91","190","1962","2003"
"3881","1054690","4","  3.50 ","79","358","  2.00 ","0","3","235","260","2014","0"
"3882","334500","2","  1.50 ","19","167","  2.00 ","0","3","75","0","2005","0"
"3883","475000","4","  2.75 ","61","556","  2.00 ","0","3","236","0","2013","1923"
"3884","309780","3","  2.50 ","52","405","  2.00 ","0","3","202","0","2014","0"
"3885","795000","4","  2.50 ","67","702","  2.00 ","0","3","260","0","2005","0"
"3886","274500","3","  2.25 ","34","365","  2.00 ","0","3","131","0","2010","0"
"3887","265050","2","  1.50 ","19","191","  2.00 ","0","3","72","0","2008","0"
"3888","567500","3","  2.50 ","53","225","  2.00 ","0","3","169","133","2006","0"
"3889","915000","3","  4.50 ","89","5645","  2.00 ","0","3","281","243","2013","1923"
"3890","285000","5","  2.50 ","53","567","  2.00 ","0","3","204","0","1995","0"
"3891","445838","3","  2.50 ","52","512","  2.00 ","0","3","203","0","2000","0"
"3892","304900","4","  1.75 ","60","1019","  1.00 ","0","4","145","330","1969","0"
"3893","940000","4","  2.00 ","58","857","  2.00 ","0","5","224","0","1968","0"
"3894","1127000","4","  2.50 ","73","745","  2.00 ","0","4","284","0","1995","0"
"3895","835000","4","  4.25 ","115","2314","  2.00 ","0","3","444","0","2005","0"
"3896","290000","3","  1.00 ","33","1013","  1.00 ","0","3","130","0","1967","2011"
"3897","250000","3","  1.75 ","41","798","  1.00 ","0","4","159","0","1959","0"
"3898","342000","4","  2.50 ","53","580","  2.00 ","0","3","207","0","2001","0"
"3899","1012000","4","  2.50 ","69","1464","  2.00 ","0","3","268","0","1989","0"
"3900","400000","4","  2.25 ","52","648","  1.00 ","0","4","117","310","1963","0"
"3901","312500","3","  1.75 ","43","717","  1.00 ","0","3","84","300","1950","2008"
"3902","267000","3","  1.00 ","40","979","  1.00 ","0","4","92","240","1962","0"
"3903","575000","3","  1.75 ","36","607","  1.00 ","0","3","127","40","1955","2005"
"3904","810000","3","  1.50 ","35","814","  1.00 ","0","4","137","0","1954","1979"
"3905","850000","3","  2.50 ","75","450","  2.00 ","2","5","219","267","1945","0"
"3906","1015000","3","  3.25 ","84","360","  2.00 ","0","3","246","297","2005","0"
"3907","1100000","4","  3.75 ","118","5411","  2.00 ","0","3","456","0","2000","0"
"3908","240000","3","  1.75 ","36","788","  1.00 ","0","3","141","0","1960","2012"
"3910","565000","4","  2.50 ","52","776","  1.00 ","0","4","129","267","1969","0"
"3911","1195000","5","  3.00 ","79","1632","  2.00 ","0","3","229","293","1952","2005"
"3912","340000","8","  2.75 ","65","603","  1.00 ","0","3","132","440","1977","2004"
"3913","815000","4","  2.50 ","73","378","  2.00 ","0","3","284","0","2002","0"
"3914","1875000","4","  3.25 ","91","984","  2.00 ","0","3","354","0","2006","0"
"3915","588000","5","  3.00 ","51","441","  2.00 ","0","5","134","233","1940","0"
"3916","280500","4","  2.50 ","44","627","  2.00 ","0","3","170","0","1997","0"
"3917","390000","4","  2.00 ","44","6919","  1.00 ","0","3","171","0","2004","2003"
"3918","509000","2","  1.50 ","45","317","  2.00 ","0","3","174","0","1989","0"
"3921","715000","3","  4.00 ","48","203","  3.00 ","4","3","187","0","1997","0"
"3922","529950","3","  1.00 ","29","450","  1.50 ","0","5","112","0","1909","1988"
"3923","265000","3","  1.00 ","24","775","  1.00 ","0","5","92","0","1959","0"
"3924","1755000","3","  2.00 ","55","432","  2.00 ","0","3","212","0","1909","2014"
"3925","1140000","3","  2.50 ","65","3015","  1.50 ","1","4","190","223","1969","0"
"3926","610000","3","  2.00 ","53","1208","  1.00 ","0","3","129","290","1955","2005"
"3927","554729","4","  2.50 ","47","392","  2.00 ","0","5","156","97","1943","0"
